ID,duration,wav,wav_format,wav_opts
noise-free-sound-0483_555,22.5959375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0483.wav,wav,
noise-free-sound-0725_556,33.2295625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0725.wav,wav,
noise-free-sound-0750_557,5.4595625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0750.wav,wav,
noise-free-sound-0016_558,4.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0016.wav,wav,
noise-free-sound-0113_559,5.8461875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0113.wav,wav,
noise-free-sound-0435_560,5.27675,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0435.wav,wav,
noise-free-sound-0043_561,1.5325,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0043.wav,wav,
noise-free-sound-0369_562,4.049,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0369.wav,wav,
noise-free-sound-0552_563,77.736,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0552.wav,wav,
noise-free-sound-0211_564,6.2145625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0211.wav,wav,
noise-free-sound-0615_565,10.082875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0615.wav,wav,
noise-free-sound-0223_566,3.5869375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0223.wav,wav,
noise-free-sound-0507_567,1.1199375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0507.wav,wav,
noise-free-sound-0284_568,2.786,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0284.wav,wav,
noise-free-sound-0563_569,24.331875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0563.wav,wav,
noise-free-sound-0765_570,0.20275,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0765.wav,wav,
noise-free-sound-0640_571,32.7836875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0640.wav,wav,
noise-free-sound-0147_572,8.6333125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0147.wav,wav,
noise-free-sound-0162_573,14.9333125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0162.wav,wav,
noise-free-sound-0559_574,14.204625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0559.wav,wav,
noise-free-sound-0690_575,5.2053125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0690.wav,wav,
noise-free-sound-0111_576,16.4451875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0111.wav,wav,
noise-free-sound-0077_577,11.7233125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0077.wav,wav,
noise-free-sound-0106_578,153.952,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0106.wav,wav,
noise-free-sound-0003_579,14.2358125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0003.wav,wav,
noise-free-sound-0554_580,0.7836875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0554.wav,wav,
noise-free-sound-0035_581,31.9333125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0035.wav,wav,
noise-free-sound-0338_582,9.24,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0338.wav,wav,
noise-free-sound-0280_583,62.10325,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0280.wav,wav,
noise-free-sound-0632_584,2.568,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0632.wav,wav,
noise-free-sound-0695_585,9.4238125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0695.wav,wav,
noise-free-sound-0212_586,9.5511875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0212.wav,wav,
noise-free-sound-0032_587,61.42,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0032.wav,wav,
noise-free-sound-0216_588,38.4588125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0216.wav,wav,
noise-free-sound-0752_589,33.6083125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0752.wav,wav,
noise-free-sound-0209_590,9.6763125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0209.wav,wav,
noise-free-sound-0264_591,29.631375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0264.wav,wav,
noise-free-sound-0555_592,21.577125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0555.wav,wav,
noise-free-sound-0033_593,5.5263125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0033.wav,wav,
noise-free-sound-0068_594,20.075,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0068.wav,wav,
noise-free-sound-0411_595,2.3625625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0411.wav,wav,
noise-free-sound-0241_596,52.6185,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0241.wav,wav,
noise-free-sound-0099_597,7.4946875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0099.wav,wav,
noise-free-sound-0557_598,9.11675,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0557.wav,wav,
noise-free-sound-0190_599,6.131125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0190.wav,wav,
noise-free-sound-0355_600,14.664,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0355.wav,wav,
noise-free-sound-0135_601,3.0045625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0135.wav,wav,
noise-free-sound-0700_602,41.04,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0700.wav,wav,
noise-free-sound-0036_603,4.57,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0036.wav,wav,
noise-free-sound-0081_604,21.5824375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0081.wav,wav,
noise-free-sound-0599_605,3.84,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0599.wav,wav,
noise-free-sound-0120_606,18.4344375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0120.wav,wav,
noise-free-sound-0655_607,21.34,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0655.wav,wav,
noise-free-sound-0423_608,12.25,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0423.wav,wav,
noise-free-sound-0490_609,12.9799375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0490.wav,wav,
noise-free-sound-0462_610,18.76375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0462.wav,wav,
noise-free-sound-0613_611,28.5518125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0613.wav,wav,
noise-free-sound-0596_612,13.33925,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0596.wav,wav,
noise-free-sound-0085_613,4.671375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0085.wav,wav,
noise-free-sound-0564_614,0.1035625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0564.wav,wav,
noise-free-sound-0610_615,11.1804375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0610.wav,wav,
noise-free-sound-0339_616,20.328,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0339.wav,wav,
noise-free-sound-0428_617,18.622375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0428.wav,wav,
noise-free-sound-0087_618,2.8,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0087.wav,wav,
noise-free-sound-0326_619,16.0775,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0326.wav,wav,
noise-free-sound-0376_620,5.0866875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0376.wav,wav,
noise-free-sound-0076_621,80.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0076.wav,wav,
noise-free-sound-0371_622,21.28,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0371.wav,wav,
noise-free-sound-0196_623,3.628625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0196.wav,wav,
noise-free-sound-0393_624,5.5379375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0393.wav,wav,
noise-free-sound-0025_625,2.3466875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0025.wav,wav,
noise-free-sound-0205_626,14.389375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0205.wav,wav,
noise-free-sound-0396_627,9.7959375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0396.wav,wav,
noise-free-sound-0530_628,7.7573125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0530.wav,wav,
noise-free-sound-0743_629,43.9640625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0743.wav,wav,
noise-free-sound-0382_630,60.552,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0382.wav,wav,
noise-free-sound-0089_631,13.871,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0089.wav,wav,
noise-free-sound-0181_632,4.7964375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0181.wav,wav,
noise-free-sound-0026_633,3.7973125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0026.wav,wav,
noise-free-sound-0247_634,77.7345625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0247.wav,wav,
noise-free-sound-0631_635,5.6,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0631.wav,wav,
noise-free-sound-0666_636,13.685625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0666.wav,wav,
noise-free-sound-0226_637,26.1973125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0226.wav,wav,
noise-free-sound-0173_638,106.802,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0173.wav,wav,
noise-free-sound-0104_639,15.888,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0104.wav,wav,
noise-free-sound-0468_640,23.12375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0468.wav,wav,
noise-free-sound-0620_641,11.5664375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0620.wav,wav,
noise-free-sound-0100_642,7.323125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0100.wav,wav,
noise-free-sound-0711_643,0.3926875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0711.wav,wav,
noise-free-sound-0354_644,0.9999375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0354.wav,wav,
noise-free-sound-0365_645,10.057125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0365.wav,wav,
noise-free-sound-0364_646,11.8400625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0364.wav,wav,
noise-free-sound-0126_647,19.7823125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0126.wav,wav,
noise-free-sound-0172_648,49.5543125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0172.wav,wav,
noise-free-sound-0755_649,14.4195625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0755.wav,wav,
noise-free-sound-0837_650,13.6533125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0837.wav,wav,
noise-free-sound-0217_651,4.8381875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0217.wav,wav,
noise-free-sound-0378_652,22.2824375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0378.wav,wav,
noise-free-sound-0321_653,113.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0321.wav,wav,
noise-free-sound-0728_654,123.84,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0728.wav,wav,
noise-free-sound-0230_655,41.592,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0230.wav,wav,
noise-free-sound-0041_656,57.782875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0041.wav,wav,
noise-free-sound-0273_657,10.6433125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0273.wav,wav,
noise-free-sound-0770_658,55.5624375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0770.wav,wav,
noise-free-sound-0458_659,20.7055625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0458.wav,wav,
noise-free-sound-0034_660,20.689,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0034.wav,wav,
noise-free-sound-0056_661,9.74275,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0056.wav,wav,
noise-free-sound-0287_662,60.6563125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0287.wav,wav,
noise-free-sound-0413_663,21.995125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0413.wav,wav,
noise-free-sound-0262_664,35.0301875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0262.wav,wav,
noise-free-sound-0768_665,0.4229375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0768.wav,wav,
noise-free-sound-0281_666,0.1,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0281.wav,wav,
noise-free-sound-0544_667,107.064,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0544.wav,wav,
noise-free-sound-0722_668,7.77,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0722.wav,wav,
noise-free-sound-0704_669,20.16,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0704.wav,wav,
noise-free-sound-0313_670,2.7875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0313.wav,wav,
noise-free-sound-0350_671,9.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0350.wav,wav,
noise-free-sound-0661_672,35.5150625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0661.wav,wav,
noise-free-sound-0289_673,22.2821875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0289.wav,wav,
noise-free-sound-0404_674,19.040375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0404.wav,wav,
noise-free-sound-0200_675,8.75875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0200.wav,wav,
noise-free-sound-0693_676,1.410625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0693.wav,wav,
noise-free-sound-0309_677,3.3729375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0309.wav,wav,
noise-free-sound-0340_678,33.672,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0340.wav,wav,
noise-free-sound-0097_679,2.7369375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0097.wav,wav,
noise-free-sound-0222_680,1.2095625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0222.wav,wav,
noise-free-sound-0716_681,0.624,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0716.wav,wav,
noise-free-sound-0143_682,13.0430625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0143.wav,wav,
noise-free-sound-0511_683,4.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0511.wav,wav,
noise-free-sound-0823_684,2.749125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0823.wav,wav,
noise-free-sound-0635_685,16.876,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0635.wav,wav,
noise-free-sound-0375_686,0.75,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0375.wav,wav,
noise-free-sound-0389_687,13.7295,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0389.wav,wav,
noise-free-sound-0586_688,10.8333125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0586.wav,wav,
noise-free-sound-0712_689,2.847375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0712.wav,wav,
noise-free-sound-0157_690,3.0933125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0157.wav,wav,
noise-free-sound-0612_691,11.0498125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0612.wav,wav,
noise-free-sound-0633_692,18.272625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0633.wav,wav,
noise-free-sound-0512_693,3.78775,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0512.wav,wav,
noise-free-sound-0667_694,13.7598125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0667.wav,wav,
noise-free-sound-0766_695,0.026125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0766.wav,wav,
noise-free-sound-0502_696,73.2,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0502.wav,wav,
noise-free-sound-0587_697,6.1226875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0587.wav,wav,
noise-free-sound-0245_698,29.562875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0245.wav,wav,
noise-free-sound-0342_699,13.806,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0342.wav,wav,
noise-free-sound-0426_700,3.89225,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0426.wav,wav,
noise-free-sound-0660_701,41.8373125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0660.wav,wav,
noise-free-sound-0040_702,16.73,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0040.wav,wav,
noise-free-sound-0296_703,1.8616875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0296.wav,wav,
noise-free-sound-0821_704,3.3436875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0821.wav,wav,
noise-free-sound-0018_705,14.5763125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0018.wav,wav,
noise-free-sound-0052_706,5.6641875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0052.wav,wav,
noise-free-sound-0588_707,5.8026875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0588.wav,wav,
noise-free-sound-0201_708,7.0486875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0201.wav,wav,
noise-free-sound-0466_709,13.9530625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0466.wav,wav,
noise-free-sound-0234_710,75.0171875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0234.wav,wav,
noise-free-sound-0420_711,0.8214375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0420.wav,wav,
noise-free-sound-0153_712,72.1493125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0153.wav,wav,
noise-free-sound-0415_713,6.624,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0415.wav,wav,
noise-free-sound-0351_714,4.968,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0351.wav,wav,
noise-free-sound-0184_715,32.407375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0184.wav,wav,
noise-free-sound-0148_716,2.214875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0148.wav,wav,
noise-free-sound-0246_717,24.7246875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0246.wav,wav,
noise-free-sound-0019_718,11.55775,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0019.wav,wav,
noise-free-sound-0259_719,14.7069375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0259.wav,wav,
noise-free-sound-0386_720,26.7350625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0386.wav,wav,
noise-free-sound-0707_721,40.0718125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0707.wav,wav,
noise-free-sound-0734_722,21.1591875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0734.wav,wav,
noise-free-sound-0639_723,6.20375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0639.wav,wav,
noise-free-sound-0430_724,67.2,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0430.wav,wav,
noise-free-sound-0757_725,13.7665,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0757.wav,wav,
noise-free-sound-0780_726,30.2759375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0780.wav,wav,
noise-free-sound-0454_727,41.885,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0454.wav,wav,
noise-free-sound-0061_728,11.0498125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0061.wav,wav,
noise-free-sound-0059_729,30.4428125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0059.wav,wav,
noise-free-sound-0464_730,8.0831875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0464.wav,wav,
noise-free-sound-0688_731,19.25225,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0688.wav,wav,
noise-free-sound-0798_732,12.9706875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0798.wav,wav,
noise-free-sound-0703_733,8.1930625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0703.wav,wav,
noise-free-sound-0764_734,0.0645625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0764.wav,wav,
noise-free-sound-0691_735,10.0693125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0691.wav,wav,
noise-free-sound-0253_736,0.9750625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0253.wav,wav,
noise-free-sound-0437_737,1.19,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0437.wav,wav,
noise-free-sound-0308_738,58.28175,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0308.wav,wav,
noise-free-sound-0203_739,11.0944375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0203.wav,wav,
